frame,id,x,y,x_offset,y_offset
13,1,1010.29,356.83,21.5,7.740000000000009
13,2,1151.46,337.71,20.8599999999999,14.100000000000023
13,3,1172.43,339.08,11.200000000000045,12.03000000000003
13,4,1447.59,461.81,19.110000000000127,20.910000000000025
13,5,1059.06,625.71,48.070000000000164,6.8700000000000045
13,6,1102.77,442.54,23.49000000000001,15.519999999999982
13,7,1035.16,436.79,37.149999999999864,14.25
13,8,990.23,527.97,18.49000000000001,9.029999999999973
13,9,976.12,500.29,28.07000000000005,8.95999999999998
14,1,1010.28,356.77,21.5,7.740000000000009
14,2,1151.46,337.71,20.930000000000064,13.810000000000002
14,3,1172.31,338.88,11.200000000000045,12.03000000000003
14,4,1447.7,461.91,19.1099999999999,20.909999999999968
14,5,1058.41,625.67,48.069999999999936,6.860000000000014
14,6,1102.69,442.55,23.230000000000018,15.829999999999984
14,7,1034.94,436.7,37.149999999999864,14.240000000000009
14,8,990.43,527.93,18.49000000000001,9.030000000000086
14,9,975.86,500.3,28.069999999999936,8.949999999999989
15,1,1010.27,356.71,21.5,7.740000000000009
15,2,1151.46,337.71,20.99000000000001,13.520000000000039
15,3,1172.19,338.68,11.200000000000045,12.029999999999973
15,4,1447.8,462.02,19.110000000000127,20.900000000000034
15,5,1057.76,625.62,48.069999999999936,6.8700000000000045
15,6,1102.61,442.57,22.970000000000027,16.129999999999995
15,7,1034.72,436.6,37.149999999999864,14.239999999999952
15,8,990.63,527.9,18.49000000000001,9.029999999999973
15,9,975.61,500.3,28.059999999999945,8.95999999999998
16,1,1010.26,356.65,21.5,7.740000000000009
16,2,1151.46,337.71,21.049999999999955,13.220000000000027
16,3,1172.07,338.48,11.200000000000045,12.029999999999973
16,4,1447.91,462.12,19.1099999999999,20.899999999999977
16,5,1057.1,625.57,48.080000000000155,6.8700000000000045
16,6,1102.52,442.59,22.720000000000027,16.420000000000016
16,7,1034.49,436.5,37.16000000000008,14.240000000000009
16,8,990.83,527.87,18.49000000000001,9.029999999999973
16,9,975.35,500.31,28.069999999999936,8.95999999999998
17,1,1010.25,356.59,21.5,7.740000000000009
17,2,1151.46,337.71,21.1099999999999,12.930000000000007
17,3,1171.95,338.28,11.200000000000045,12.03000000000003
17,4,1448.02,462.22,19.110000000000127,20.899999999999977
17,5,1056.45,625.52,48.07999999999993,6.8700000000000045
17,6,1102.44,442.61,22.460000000000036,16.71999999999997
17,7,1034.27,436.4,37.15000000000009,14.240000000000009
17,8,991.02,527.83,18.49000000000001,9.029999999999973
17,9,975.09,500.31,28.069999999999936,8.95999999999998
18,1,1010.25,356.53,21.49000000000001,7.740000000000009
18,2,1151.46,337.71,21.180000000000064,12.629999999999995
18,3,1171.83,338.08,11.200000000000045,12.03000000000003
18,4,1448.13,462.32,19.1099999999999,20.900000000000034
18,5,1055.8,625.48,48.080000000000155,6.860000000000014
18,6,1102.35,442.63,22.210000000000036,17.019999999999982
18,7,1034.05,436.3,37.15000000000009,14.240000000000009
18,8,991.22,527.8,18.49000000000001,9.030000000000086
18,9,974.84,500.32,28.059999999999945,8.95999999999998
19,1,1010.24,356.47,21.5,7.739999999999952
19,2,1151.46,337.71,21.24000000000001,12.340000000000032
19,3,1171.71,337.88,11.200000000000045,12.03000000000003
19,4,1448.23,462.42,19.1099999999999,20.899999999999977
19,5,1055.15,625.43,48.07999999999993,6.8700000000000045
19,6,1102.27,442.64,21.950000000000045,17.319999999999993
19,7,1033.83,436.2,37.15000000000009,14.240000000000009
19,8,991.42,527.76,18.49000000000001,9.029999999999973
19,9,974.58,500.33,28.069999999999936,8.949999999999989
20,1,1010.23,356.41,21.5,7.739999999999952
20,2,1151.46,337.71,21.299999999999955,12.050000000000011
20,3,1171.59,337.69,11.200000000000045,12.019999999999982
20,4,1448.34,462.52,19.110000000000127,20.910000000000025
20,5,1054.5,625.38,48.07999999999993,6.8700000000000045
20,6,1102.19,442.66,21.690000000000055,17.619999999999948
20,7,1033.6,436.1,37.15000000000009,14.239999999999952
20,8,991.62,527.73,18.49000000000001,9.029999999999973
20,9,974.32,500.33,28.069999999999936,8.960000000000036
21,1,1010.22,356.35,21.5,7.739999999999952
21,2,1151.46,337.71,21.3599999999999,11.75
21,3,1171.47,337.49,11.200000000000045,12.019999999999982
21,4,1448.45,462.63,19.1099999999999,20.899999999999977
21,5,1053.85,625.33,48.070000000000164,6.8700000000000045
21,6,1102.1,442.68,21.440000000000055,17.920000000000016
21,7,1033.38,436.0,37.149999999999864,14.240000000000009
21,8,991.82,527.69,18.489999999999895,9.029999999999973
21,9,974.07,500.34,28.059999999999945,8.960000000000036
22,1,1010.21,356.29,21.5,7.739999999999952
22,2,1151.46,337.71,21.430000000000064,11.460000000000036
22,3,1171.35,337.29,11.200000000000045,12.019999999999982
22,4,1448.56,462.73,19.110000000000127,20.899999999999977
22,5,1053.2,625.28,48.069999999999936,6.8700000000000045
22,6,1102.02,442.7,21.180000000000064,18.210000000000036
22,7,1033.16,435.9,37.149999999999864,14.240000000000009
22,8,992.01,527.66,18.49000000000001,9.030000000000086
22,9,973.81,500.34,28.07000000000005,8.960000000000036
23,1,1010.2,356.23,21.5,7.740000000000009
23,2,1151.46,337.71,21.49000000000001,11.170000000000016
23,3,1171.23,337.09,11.190000000000055,12.03000000000003
23,4,1448.66,462.83,19.1099999999999,20.900000000000034
23,5,1052.55,625.24,48.069999999999936,6.860000000000014
23,6,1101.94,442.71,20.919999999999845,18.52000000000004
23,7,1032.93,435.8,37.159999999999854,14.240000000000009
23,8,992.21,527.62,18.49000000000001,9.029999999999973
23,9,973.55,500.35,28.07000000000005,8.95999999999998
24,1,1010.19,356.17,21.5,7.740000000000009
24,2,1151.46,337.71,21.549999999999955,10.870000000000005
24,3,1171.11,336.89,11.190000000000055,12.03000000000003
24,4,1448.77,462.93,19.110000000000127,20.899999999999977
24,5,1051.9,625.19,48.069999999999936,6.869999999999891
24,6,1101.85,442.73,20.670000000000073,18.819999999999993
24,7,1032.71,435.7,37.149999999999864,14.25
24,8,992.41,527.59,18.49000000000001,9.029999999999973
24,9,973.29,500.36,28.07000000000005,8.949999999999989
25,1,1010.18,356.11,21.500000000000114,7.729999999999961
25,2,1151.46,337.71,21.6099999999999,10.580000000000041
25,3,1170.99,336.69,11.190000000000055,12.03000000000003
25,4,1448.88,463.03,19.1099999999999,20.900000000000034
25,5,1051.25,625.14,48.069999999999936,6.8700000000000045
25,6,1101.77,442.75,20.410000000000082,19.110000000000014
25,7,1032.49,435.61,37.15000000000009,14.240000000000009
25,8,992.61,527.56,18.49000000000001,9.030000000000086
25,9,973.04,500.36,28.07000000000005,8.95999999999998
26,1,1010.18,356.05,21.500000000000114,7.729999999999961
26,2,1151.46,337.71,21.680000000000064,10.28000000000003
26,3,1170.87,336.49,11.190000000000055,12.029999999999973
26,4,1448.99,463.13,19.1099999999999,20.899999999999977
26,5,1050.6,625.09,48.070000000000164,6.8700000000000045
26,6,1101.69,442.77,20.149999999999864,19.410000000000025
26,7,1032.27,435.51,37.15000000000009,14.240000000000009
26,8,992.81,527.52,18.480000000000018,9.029999999999973
26,9,972.78,500.37,28.07000000000005,8.95999999999998
27,1,1010.17,355.98,21.500000000000114,7.740000000000009
27,2,1151.46,337.71,21.74000000000001,9.990000000000009
27,3,1170.75,336.29,11.190000000000055,12.029999999999973
27,4,1449.09,463.23,19.110000000000127,20.909999999999968
27,5,1049.94,625.05,48.07999999999993,6.860000000000014
27,6,1101.6,442.79,19.8900000000001,19.70999999999998
27,7,1032.04,435.41,37.15000000000009,14.239999999999952
27,8,993.0,527.49,18.49000000000001,9.029999999999973
27,9,972.52,500.37,28.07000000000005,8.95999999999998
28,1,1010.16,355.92,21.500000000000114,7.740000000000009
28,2,1151.53,337.66,21.6400000000001,10.060000000000002
28,3,1170.63,336.09,11.189999999999827,12.03000000000003
28,4,1449.2,463.34,19.1099999999999,20.900000000000034
28,5,1049.29,625.0,48.07999999999993,6.8700000000000045
28,6,1101.52,442.8,19.63000000000011,20.00999999999999
28,7,1031.82,435.31,37.15000000000009,14.240000000000009
28,8,993.2,527.45,18.49000000000001,9.029999999999973
28,9,972.27,500.38,28.07000000000005,8.95999999999998
29,1,1010.15,355.86,21.500000000000114,7.740000000000009
29,2,1151.61,337.61,21.52000000000021,10.129999999999995
29,3,1170.51,335.89,11.190000000000055,12.03000000000003
29,4,1449.31,463.44,19.110000000000127,20.899999999999977
29,5,1048.64,624.95,48.07999999999993,6.8700000000000045
29,6,1101.44,442.82,19.36999999999989,20.310000000000002
29,7,1031.6,435.21,37.15000000000009,14.240000000000009
29,8,993.4,527.42,18.49000000000001,9.030000000000086
29,9,972.01,500.39,28.07000000000005,8.949999999999989
30,1,1010.14,355.8,21.500000000000114,7.740000000000009
30,2,1151.68,337.56,21.419999999999845,10.199999999999989
30,3,1170.39,335.69,11.189999999999827,12.03000000000003
30,4,1449.42,463.54,19.1099999999999,20.899999999999977
30,5,1047.99,624.9,48.07999999999993,6.8700000000000045
30,6,1101.35,442.84,19.12000000000012,20.610000000000014
30,7,1031.37,435.11,37.15000000000009,14.240000000000009
30,8,993.6,527.38,18.49000000000001,9.029999999999973
30,9,971.75,500.39,28.07000000000005,8.960000000000036
31,1,1010.13,355.74,21.500000000000114,7.740000000000009
31,2,1151.75,337.51,21.319999999999936,10.269999999999982
31,3,1170.27,335.5,11.190000000000055,12.019999999999982
31,4,1449.52,463.64,19.110000000000127,20.900000000000034
31,5,1047.34,624.85,48.070000000000164,6.8700000000000045
31,6,1101.27,442.86,18.860000000000127,20.899999999999977
31,7,1031.15,435.01,37.149999999999864,14.240000000000009
31,8,993.79,527.35,18.49000000000001,9.029999999999973
31,9,971.5,500.4,28.07000000000005,8.960000000000036
32,1,1010.12,355.68,21.499999999999886,7.740000000000009
32,2,1151.83,337.46,21.210000000000036,10.330000000000041
32,3,1170.15,335.3,11.189999999999827,12.019999999999982
32,4,1449.63,463.74,19.1099999999999,20.899999999999977
32,5,1046.69,624.81,48.069999999999936,6.860000000000014
32,6,1101.18,442.88,18.6099999999999,21.19999999999999
32,7,1030.93,434.91,37.149999999999864,14.239999999999952
32,8,993.99,527.31,18.49000000000001,9.030000000000086
32,9,971.24,500.4,28.069999999999936,8.960000000000036
33,1,1010.12,355.62,21.499999999999886,7.740000000000009
33,2,1151.9,337.4,21.09999999999991,10.410000000000025
33,3,1170.02,335.1,11.200000000000045,12.019999999999982
33,4,1449.74,463.84,19.1099999999999,20.910000000000025
33,5,1046.04,624.76,48.069999999999936,6.8700000000000045
33,6,1101.1,442.89,18.350000000000136,21.50999999999999
33,7,1030.71,434.81,37.149999999999864,14.240000000000009
33,8,994.19,527.28,18.489999999999895,9.029999999999973
33,9,970.98,500.41,28.069999999999936,8.95999999999998
34,1,1010.11,355.56,21.499999999999886,7.740000000000009
34,2,1151.98,337.35,20.99000000000001,10.479999999999961
34,3,1169.9,334.9,11.199999999999818,12.03000000000003
34,4,1449.85,463.95,19.110000000000127,20.900000000000034
34,5,1045.39,624.71,48.069999999999936,6.8700000000000045
34,6,1101.02,442.91,18.089999999999918,21.799999999999955
34,7,1030.48,434.71,37.15000000000009,14.25
34,8,994.39,527.25,18.49000000000001,9.029999999999973
34,9,970.73,500.42,28.069999999999936,8.949999999999989
35,1,1010.1,355.5,21.499999999999886,7.740000000000009
35,2,1152.05,337.3,20.8900000000001,10.550000000000011
35,3,1169.78,334.7,11.200000000000045,12.03000000000003
35,4,1449.95,464.05,19.1099999999999,20.899999999999977
35,5,1044.74,624.66,48.069999999999936,6.8700000000000045
35,6,1100.93,442.93,17.839999999999918,22.099999999999966
35,7,1030.26,434.62,37.15000000000009,14.240000000000009
35,8,994.59,527.21,18.480000000000018,9.029999999999973
35,9,970.47,500.42,28.069999999999936,8.95999999999998
36,1,1010.09,355.44,21.499999999999886,7.740000000000009
36,2,1152.12,337.25,20.7800000000002,10.620000000000005
36,3,1169.66,334.5,11.199999999999818,12.029999999999973
36,4,1450.06,464.15,19.110000000000127,20.900000000000034
36,5,1044.09,624.62,48.070000000000164,6.860000000000014
36,6,1100.85,442.95,17.580000000000155,22.400000000000034
36,7,1030.04,434.52,37.15000000000009,14.240000000000009
36,8,994.78,527.18,18.49000000000001,9.030000000000086
36,9,970.21,500.43,28.069999999999936,8.95999999999998
37,1,1010.08,355.38,21.499999999999886,7.740000000000009
37,2,1152.2,337.2,20.669999999999845,10.689999999999998
37,3,1169.54,334.3,11.200000000000045,12.029999999999973
37,4,1450.17,464.25,19.1099999999999,20.899999999999977
37,5,1043.43,624.57,48.07999999999993,6.8700000000000045
37,6,1100.77,442.97,17.319999999999936,22.689999999999998
37,7,1029.81,434.42,37.15000000000009,14.240000000000009
37,8,994.98,527.14,18.49000000000001,9.029999999999973
37,9,969.96,500.43,28.059999999999945,8.95999999999998
38,1,1010.07,355.32,21.499999999999886,7.740000000000009
38,2,1152.27,337.14,20.569999999999936,10.770000000000039
38,3,1169.42,334.1,11.199999999999818,12.029999999999973
38,4,1450.28,464.35,19.110000000000127,20.899999999999977
38,5,1042.78,624.52,48.07999999999993,6.8700000000000045
38,6,1100.68,442.98,17.069999999999936,23.0
38,7,1029.59,434.32,37.15000000000009,14.240000000000009
38,8,995.18,527.11,18.49000000000001,9.029999999999973
38,9,969.7,500.44,28.069999999999936,8.95999999999998
39,1,1010.06,355.26,21.5,7.740000000000009
39,2,1152.35,337.09,20.460000000000036,10.840000000000032
39,3,1169.3,333.9,11.200000000000045,12.03000000000003
39,4,1450.38,464.45,19.1099999999999,20.900000000000034
39,5,1042.13,624.47,48.07999999999993,6.8700000000000045
39,6,1100.6,443.0,16.810000000000173,23.30000000000001
39,7,1029.37,434.22,37.15000000000009,14.239999999999952
39,8,995.38,527.07,18.49000000000001,9.029999999999973
39,9,969.44,500.45,28.069999999999936,8.949999999999989
40,1,1010.06,355.2,21.49000000000001,7.740000000000009
40,2,1152.42,337.04,20.34999999999991,10.899999999999977
40,3,1169.18,333.7,11.200000000000045,12.03000000000003
40,4,1450.49,464.55,19.1099999999999,20.909999999999968
40,5,1041.48,624.42,48.07999999999993,6.8700000000000045
40,6,1100.52,443.02,16.549999999999955,23.590000000000032
40,7,1029.15,434.12,37.149999999999864,14.240000000000009
40,8,995.57,527.04,18.489999999999895,9.030000000000086
40,9,969.19,500.45,28.059999999999945,8.960000000000036
41,1,1010.05,355.14,21.5,7.740000000000009
41,2,1152.49,336.99,20.25,10.96999999999997
41,3,1169.06,333.51,11.200000000000045,12.019999999999982
41,4,1450.6,464.66,19.110000000000127,20.899999999999977
41,5,1040.83,624.38,48.080000000000155,6.860000000000014
41,6,1100.43,443.04,16.299999999999955,23.889999999999986
41,7,1028.92,434.02,37.149999999999864,14.240000000000009
41,8,995.77,527.01,18.49000000000001,9.019999999999982
41,9,968.93,500.46,28.07000000000005,8.960000000000036
42,1,1010.04,355.08,21.5,7.740000000000009
42,2,1152.57,336.94,20.1400000000001,11.04000000000002
42,3,1168.94,333.31,11.200000000000045,12.019999999999982
42,4,1450.71,464.76,19.1099999999999,20.900000000000034
42,5,1040.18,624.33,48.069999999999936,6.8700000000000045
42,6,1100.35,443.05,16.04000000000019,24.19999999999999
42,7,1028.7,433.92,37.149999999999864,14.240000000000009
42,8,995.97,526.97,18.49000000000001,9.029999999999973
42,9,968.67,500.46,28.07000000000005,8.960000000000036
43,1,1010.03,355.02,21.5,7.740000000000009
43,2,1152.64,336.89,20.039999999999964,11.110000000000014
43,3,1168.82,333.11,11.200000000000045,12.019999999999982
43,4,1450.81,464.86,19.110000000000127,20.899999999999977
43,5,1039.53,624.28,48.069999999999936,6.8700000000000045
43,6,1100.26,443.07,15.779999999999973,24.49000000000001
43,7,1028.48,433.82,37.15000000000009,14.240000000000009
43,8,996.17,526.94,18.49000000000001,9.029999999999973
43,9,968.42,500.47,28.06000000000006,8.95999999999998
44,1,1010.02,354.96,21.5,7.740000000000009
44,2,1152.72,336.83,19.920000000000073,11.189999999999998
44,3,1168.7,332.91,11.200000000000045,12.019999999999982
44,4,1450.92,464.96,19.1099999999999,20.900000000000034
44,5,1038.88,624.23,48.069999999999936,6.8700000000000045
44,6,1100.18,443.09,15.519999999999982,24.79000000000002
44,7,1028.25,433.72,37.15000000000009,14.239999999999952
44,8,996.37,526.9,18.480000000000018,9.029999999999973
44,9,968.16,500.48,28.07000000000005,8.949999999999989
45,1,1010.01,354.9,21.5,7.740000000000009
45,2,1152.79,336.78,19.819999999999936,11.260000000000048
45,3,1168.58,332.71,11.200000000000045,12.03000000000003
45,4,1451.03,465.06,19.110000000000127,20.899999999999977
45,5,1038.23,624.19,48.069999999999936,6.8599999999999
45,6,1100.1,443.11,15.259999999999991,25.089999999999975
45,7,1028.03,433.62,37.15000000000009,14.25
45,8,996.56,526.87,18.49000000000001,9.029999999999973
45,9,967.9,500.48,28.07000000000005,8.95999999999998
46,1,1010.0,354.84,21.5,7.740000000000009
46,2,1152.87,336.73,19.710000000000036,11.329999999999984
46,3,1168.46,332.51,11.200000000000045,12.03000000000003
46,4,1451.14,465.16,19.1099999999999,20.909999999999968
46,5,1037.58,624.14,48.070000000000164,6.8700000000000045
46,6,1100.01,443.13,15.009999999999991,25.379999999999995
46,7,1027.81,433.53,37.15000000000009,14.240000000000009
46,8,996.76,526.83,18.49000000000001,9.029999999999973
46,9,967.65,500.49,28.06000000000006,8.95999999999998
47,1,1010.0,354.78,21.49000000000001,7.740000000000009
47,2,1152.94,336.68,19.59999999999991,11.399999999999977
47,3,1168.34,332.31,11.200000000000045,12.029999999999973
47,4,1451.24,465.26,19.1099999999999,20.910000000000025
47,5,1036.93,624.09,48.069999999999936,6.8700000000000045
47,6,1099.93,443.14,14.75,25.689999999999998
47,7,1027.58,433.43,37.16000000000008,14.240000000000009
47,8,996.96,526.8,18.49000000000001,9.030000000000086
47,9,967.39,500.49,28.07000000000005,8.95999999999998
48,1,1009.99,354.72,21.5,7.739999999999952
48,2,1153.01,336.63,19.5,11.45999999999998
48,3,1168.22,332.11,11.200000000000045,12.029999999999973
48,4,1451.35,465.37,19.110000000000127,20.899999999999977
48,5,1036.27,624.04,48.07999999999993,6.8700000000000045
48,6,1099.85,443.16,14.490000000000009,25.989999999999952
48,7,1027.36,433.33,37.15000000000009,14.240000000000009
48,8,997.16,526.76,18.49000000000001,9.029999999999973
48,9,967.13,500.5,28.07000000000005,8.95999999999998
49,1,1009.98,354.66,21.5,7.739999999999952
49,2,1153.09,336.57,19.3900000000001,11.54000000000002
49,3,1168.1,331.91,11.200000000000045,12.029999999999973
49,4,1451.46,465.47,19.1099999999999,20.899999999999977
49,5,1035.62,623.99,48.080000000000155,6.8700000000000045
49,6,1099.76,443.18,14.240000000000009,26.279999999999973
49,7,1027.14,433.23,37.149999999999864,14.240000000000009
49,8,997.35,526.73,18.49000000000001,9.029999999999973
49,9,966.88,500.51,28.06000000000006,8.949999999999989
50,1,1009.97,354.6,21.5,7.739999999999952
50,2,1153.16,336.52,19.289999999999964,11.610000000000014
50,3,1167.98,331.71,11.200000000000045,12.03000000000003
50,4,1451.57,465.57,19.110000000000127,20.900000000000034
50,5,1034.97,623.95,48.07999999999993,6.8599999999999
50,6,1099.68,443.2,13.980000000000018,26.579999999999984
50,7,1026.92,433.13,37.149999999999864,14.240000000000009
50,8,997.55,526.7,18.49000000000001,9.029999999999973
50,9,966.62,500.51,28.07000000000005,8.960000000000036
51,1,1009.96,354.54,21.5,7.739999999999952
51,2,1153.24,336.47,19.170000000000073,11.67999999999995
51,3,1167.86,331.51,11.200000000000045,12.03000000000003
51,4,1451.67,465.67,19.1099999999999,20.899999999999977
51,5,1034.32,623.9,48.080000000000155,6.8700000000000045
51,6,1099.6,443.22,13.720000000000027,26.879999999999995
51,7,1026.69,433.03,37.149999999999864,14.240000000000009
51,8,997.75,526.66,18.49000000000001,9.030000000000086
51,9,966.36,500.52,28.069999999999936,8.960000000000036
52,1,1009.95,354.48,21.5,7.740000000000009
52,2,1153.31,336.42,19.070000000000164,11.75
52,3,1167.75,331.29,11.240000000000009,12.189999999999998
52,4,1451.71,465.73,19.1099999999999,20.899999999999977
52,5,1034.43,623.75,47.659999999999854,7.25
52,6,1099.48,443.4,13.769999999999982,26.890000000000043
52,7,1026.46,433.07,37.039999999999964,14.329999999999984
52,8,997.76,526.61,18.480000000000018,9.080000000000041
52,9,966.1,500.52,28.069999999999936,8.960000000000036
53,1,1009.94,354.42,21.5,7.740000000000009
53,2,1153.38,336.37,18.9699999999998,11.819999999999993
53,3,1167.64,331.07,11.279999999999973,12.350000000000023
53,4,1451.76,465.78,19.1099999999999,20.910000000000025
53,5,1034.54,623.6,47.24000000000001,7.6299999999999955
53,6,1099.37,443.58,13.800000000000182,26.900000000000034
53,7,1026.24,433.1,36.92000000000007,14.419999999999959
53,8,997.76,526.57,18.480000000000018,9.120000000000005
53,9,965.85,500.53,28.069999999999936,8.960000000000036
54,1,1009.94,354.36,21.49000000000001,7.740000000000009
54,2,1153.46,336.32,18.84999999999991,11.889999999999986
54,3,1167.53,330.84,11.309999999999945,12.53000000000003
54,4,1451.8,465.84,19.110000000000127,20.900000000000034
54,5,1034.64,623.45,46.82999999999993,8.009999999999991
54,6,1099.26,443.76,13.839999999999918,26.920000000000016
54,7,1026.01,433.14,36.809999999999945,14.5
54,8,997.77,526.52,18.470000000000027,9.170000000000073
54,9,965.59,500.54,28.069999999999936,8.949999999999989
55,1,1009.93,354.3,21.500000000000114,7.740000000000009
55,2,1153.53,336.26,18.75,11.970000000000027
55,3,1167.42,330.62,11.349999999999909,12.689999999999998
